 2500 -1.02  0.20  0.00  0.00 lcbp02.ori     8 lcbp02.cor    8
 2500 -1.02  0.30  0.00  0.00 lcbp03.ori     8 lcbp03.cor    8
 2500 -1.02  0.50  0.00  0.00 lcbp05.ori    11 lcbp05.cor   11
 2500 -1.02 -0.10  0.00  0.00 lcbm01.ori     8 lcbm01.cor    8
 2500 -1.02 -0.20  0.00  0.00 lcbm02.ori     8 lcbm02.cor    8
 2500 -1.02 -0.30  0.00  0.00 lcbm03.ori     8 lcbm03.cor    8
 2500 -1.02 -0.50  0.00  0.00 lcbm05.ori    11 lcbm05.cor   11
 2500 -1.02 -1.00  0.00  0.00 lcbm10.ori     8 lcbm10.cor    8
 2500 -1.02 -1.50  0.00  0.00 lcbm15.ori    11 lcbm15.cor   11
 2800  0.28  0.00  0.00  0.00 lcbp00.ori    23 lcbp00.cor   23
 2800  0.28  0.10  0.00  0.00 lcbp01.ori    19 lcbp01.cor   19
 2800  0.28  0.20  0.00  0.00 lcbp02.ori    19 lcbp02.cor   19
 2800  0.28  0.30  0.00  0.00 lcbp03.ori    19 lcbp03.cor   19
 2800  0.28  0.50  0.00  0.00 lcbp05.ori    23 lcbp05.cor   23
 2800  0.60  0.00  0.00  0.00 lcbp00.ori    24 lcbp00.cor   24
 2800  0.60  0.10  0.00  0.00 lcbp01.ori    20 lcbp01.cor   20
 2800  0.60  0.20  0.00  0.00 lcbp02.ori    20 lcbp02.cor   20
 2800  0.60  0.30  0.00  0.00 lcbp03.ori    20 lcbp03.cor   20
 2800  0.60  0.50  0.00  0.00 lcbp05.ori    24 lcbp05.cor   24
 2800  3.50  0.00  0.00  0.00 lcbp00.ori    25 lcbp00.cor   25
 2800  3.50  0.10  0.00  0.00 lcbp01.ori    21 lcbp01.cor   21
 2800  3.50  0.20  0.00  0.00 lcbp02.ori    21 lcbp02.cor   21
 2800  3.50  0.30  0.00  0.00 lcbp03.ori    21 lcbp03.cor   21
 2800  3.50  0.50  0.00  0.00 lcbp05.ori    25 lcbp05.cor   25
 2800  3.50 -0.10  0.00  0.00 lcbm01.ori    15 lcbm01.cor   15
 2800  3.50 -0.20  0.00  0.00 lcbm02.ori    15 lcbm02.cor   15
 2800  3.50 -0.30  0.00  0.00 lcbm03.ori    15 lcbm03.cor   15
 2800  3.50 -0.50  0.00  0.00 lcbm05.ori    18 lcbm05.cor   18
 2800  3.50 -1.00  0.00  0.00 lcbm10.ori    17 lcbm10.cor   17
 2800  3.50 -1.50  0.00  0.00 lcbm15.ori    21 lcbm15.cor   21
 2800  3.50 -2.00  0.00  0.00 lcbm20.ori    14 lcbm20.cor   14
 2800  3.50 -2.50  0.00  0.00 lcbm25.ori    13 lcbm25.cor   13
 2800  3.50 -3.00  0.00  0.00 lcbm30.ori    16 lcbm30.cor   16
 2800  3.50 -3.50  0.00  0.00 lcbm35.ori    16 lcbm35.cor   16
 2800  3.50 -4.00  0.00  0.00 lcbm40.ori    15 lcbm40.cor   15
 2800  4.00  0.00  0.00  0.00 lcbp00.ori    26 lcbp00.cor   26
 2800  4.00  0.10  0.00  0.00 lcbp01.ori    22 lcbp01.cor   22
 2800  4.00  0.20  0.00  0.00 lcbp02.ori    22 lcbp02.cor   22
 2800  4.00  0.30  0.00  0.00 lcbp03.ori    22 lcbp03.cor   22
 2800  4.00  0.50  0.00  0.00 lcbp05.ori    26 lcbp05.cor   26
 2800  4.00 -0.10  0.00  0.00 lcbm01.ori    16 lcbm01.cor   16
 2800  4.00 -0.20  0.00  0.00 lcbm02.ori    16 lcbm02.cor   16
 2800  4.00 -0.30  0.00  0.00 lcbm03.ori    16 lcbm03.cor   16
 2800  4.00 -0.50  0.00  0.00 lcbm05.ori    19 lcbm05.cor   19
 2800  4.00 -1.00  0.00  0.00 lcbm10.ori    18 lcbm10.cor   18
 2800  4.00 -1.50  0.00  0.00 lcbm15.ori    22 lcbm15.cor   22
 2800  4.00 -2.00  0.00  0.00 lcbm20.ori    15 lcbm20.cor   15
 2800  4.00 -2.50  0.00  0.00 lcbm25.ori    14 lcbm25.cor   14
 2800  4.00 -3.00  0.00  0.00 lcbm30.ori    17 lcbm30.cor   17
 2800  4.00 -3.50  0.00  0.00 lcbm35.ori    17 lcbm35.cor   17
 2800  4.00 -4.00  0.00  0.00 lcbm40.ori    16 lcbm40.cor   16
 2800  4.50  0.00  0.00  0.00 lcbp00.ori    27 lcbp00.cor   27
 2800  4.50  0.10  0.00  0.00 lcbp01.ori    23 lcbp01.cor   23
 2800  4.50  0.20  0.00  0.00 lcbp02.ori    23 lcbp02.cor   23
 2800  4.50  0.30  0.00  0.00 lcbp03.ori    23 lcbp03.cor   23
 2800  4.50  0.50  0.00  0.00 lcbp05.ori    27 lcbp05.cor   27
 2800  4.50 -0.10  0.00  0.00 lcbm01.ori    17 lcbm01.cor   17
 2800  4.50 -0.20  0.00  0.00 lcbm02.ori    17 lcbm02.cor   17
 2800  4.50 -0.30  0.00  0.00 lcbm03.ori    17 lcbm03.cor   17
 2800  4.50 -0.50  0.00  0.00 lcbm05.ori    20 lcbm05.cor   20
 2800  4.50 -1.00  0.00  0.00 lcbm10.ori    19 lcbm10.cor   19
 2800  4.50 -1.50  0.00  0.00 lcbm15.ori    23 lcbm15.cor   23
 2800  4.50 -2.00  0.00  0.00 lcbm20.ori    16 lcbm20.cor   16
 2800  4.50 -2.50  0.00  0.00 lcbm25.ori    15 lcbm25.cor   15
 2800  4.50 -3.00  0.00  0.00 lcbm30.ori    18 lcbm30.cor   18
 2800  4.50 -3.50  0.00  0.00 lcbm35.ori    18 lcbm35.cor   18
 2800  4.50 -4.00  0.00  0.00 lcbm40.ori    17 lcbm40.cor   17
 2800  5.00  0.00  0.00  0.00 lcbp00.ori    28 lcbp00.cor   28
 2800  5.00  0.10  0.00  0.00 lcbp01.ori    24 lcbp01.cor   24
 2800  5.00  0.20  0.00  0.00 lcbp02.ori    24 lcbp02.cor   24
 2800  5.00  0.30  0.00  0.00 lcbp03.ori    24 lcbp03.cor   24
 2800  5.00  0.50  0.00  0.00 lcbp05.ori    28 lcbp05.cor   28
 2800  5.00 -0.10  0.00  0.00 lcbm01.ori    18 lcbm01.cor   18
 2800  5.00 -0.20  0.00  0.00 lcbm02.ori    18 lcbm02.cor   18
 2800  5.00 -0.30  0.00  0.00 lcbm03.ori    18 lcbm03.cor   18
 2800  5.00 -0.50  0.00  0.00 lcbm05.ori    21 lcbm05.cor   21
 2800  5.00 -1.00  0.00  0.00 lcbm10.ori    20 lcbm10.cor   20
 2800  5.00 -1.50  0.00  0.00 lcbm15.ori    24 lcbm15.cor   24
 2800  5.00 -2.00  0.00  0.00 lcbm20.ori    17 lcbm20.cor   17
 2800  5.00 -3.00  0.00  0.00 lcbm30.ori    19 lcbm30.cor   19
 2800  5.00 -3.50  0.00  0.00 lcbm35.ori    19 lcbm35.cor   19
 2800  5.00 -4.00  0.00  0.00 lcbm40.ori    18 lcbm40.cor   18
 2800  5.50  0.00  0.00  0.00 lcbp00.ori    29 lcbp00.cor   29
 2800 -0.29  0.00  0.00  0.00 lcbp00.ori    22 lcbp00.cor   22
 2800 -0.29  0.10  0.00  0.00 lcbp01.ori    18 lcbp01.cor   18
 2800 -0.29  0.20  0.00  0.00 lcbp02.ori    18 lcbp02.cor   18
 2800 -0.29  0.30  0.00  0.00 lcbp03.ori    18 lcbp03.cor   18
 2800 -0.29  0.50  0.00  0.00 lcbp05.ori    22 lcbp05.cor   22
 2800 -0.29 -0.10  0.00  0.00 lcbm01.ori    14 lcbm01.cor   14
 2800 -0.29 -0.20  0.00  0.00 lcbm02.ori    14 lcbm02.cor   14
 2800 -0.29 -0.30  0.00  0.00 lcbm03.ori    14 lcbm03.cor   14
 2800 -0.29 -0.50  0.00  0.00 lcbm05.ori    17 lcbm05.cor   17
 2800 -0.29 -1.00  0.00  0.00 lcbm10.ori    16 lcbm10.cor   16
 2800 -0.29 -1.50  0.00  0.00 lcbm15.ori    20 lcbm15.cor   20
 2800 -0.70  0.00  0.00  0.00 lcbp00.ori    21 lcbp00.cor   21
 2800 -0.70  0.10  0.00  0.00 lcbp01.ori    17 lcbp01.cor   17
 2800 -0.70  0.20  0.00  0.00 lcbp02.ori    17 lcbp02.cor   17
