WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
6440.0	-1.64251e+12	-3.55129e-05	0.802			0.93212	0.753142	0.906	0.98945	0.988846	-1.99944e-05
6445.0	-2.23366e+12	-4.80375e-05	0.801833			0.932429	0.752879	0.905841	0.989444	0.988865	-2.70399e-05
6450.0	-2.74231e+12	-5.95091e-05	0.801667			0.932739	0.752613	0.905682	0.989437	0.988885	-3.34895e-05
6455.0	-2.19507e+12	-4.7822e-05	0.8015			0.933048	0.752351	0.905523	0.989431	0.988904	-2.69064e-05
6460.0	-1.34373e+12	-2.94345e-05	0.801333			0.933357	0.752088	0.905364	0.989425	0.988923	-1.65572e-05
6465.0	-1.45026e+12	-3.17335e-05	0.801167			0.933667	0.751825	0.905205	0.989419	0.988942	-1.78464e-05
6470.0	-2.22514e+12	-4.84016e-05	0.801			0.933977	0.751563	0.905045	0.989413	0.988962	-2.72141e-05
6475.0	-6.7472e+11	-1.46532e-05	0.800833			0.934286	0.751296	0.904886	0.989406	0.988981	-8.23693e-06
6480.0	-1.4315e+11	-3.10638e-06	0.800667			0.934596	0.751033	0.904727	0.9894	0.989	-1.74578e-06
6485.0	7.42844e+11	1.61169e-05	0.8005			0.934906	0.750771	0.904568	0.989394	0.989019	9.05562e-06
6490.0	9.61171e+11	2.12211e-05	0.800333			0.935216	0.750504	0.904409	0.989387	0.989038	1.19207e-05
6495.0	1.45713e+12	3.30428e-05	0.800167			0.935526	0.750243	0.90425	0.989381	0.989058	1.85573e-05
6500.0	1.59524e+12	3.5366e-05	0.8			0.935837	0.749981	0.904091	0.989375	0.989077	1.98576e-05
6505.0	1.04867e+12	2.27032e-05	0.79896			0.936147	0.749718	0.903932	0.989369	0.989096	1.27308e-05
6510.0	3.25665e+12	7.00241e-05	0.79792			0.936457	0.749456	0.903773	0.989363	0.989115	3.9214e-05
6515.0	1.23876e+12	2.69476e-05	0.79688			0.936768	0.749191	0.903614	0.989356	0.989135	1.50708e-05
