# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): W4
# 
# Instrument: WISE
# 
# Determined by: WISE team
# 
# Date of determination: sometime before 2009-Aug-04
# 
# Meaning of/Reason for default column: Only column available
# 
# Notes:
#  Obtained from the web site
#   http://www.astro.ucla.edu/~wright/WISE/passbands.html
# 
# Mike Blanton, NYU 2011-Apr-11
|    lambda |      pass |    unc |
|  195800.0 |  0.006723 |   77.0 |
|  195900.0 |  0.007881 |   71.0 |
|  196000.0 |    0.0091 |   65.0 |
|  196100.0 |   0.01064 |   63.0 |
| 196200.02 |   0.01223 |   62.0 |
| 196299.98 |   0.01402 |   61.0 |
|  196400.0 |   0.01601 |   60.0 |
|  196500.0 |    0.0183 |   58.0 |
|  196600.0 |   0.02079 |   56.0 |
|  196700.0 |   0.02348 |   54.0 |
|  196800.0 |   0.02657 |   53.0 |
|  196900.0 |   0.02986 |   52.0 |
|  197000.0 |   0.03394 |   51.0 |
| 197099.98 |   0.03812 |   51.0 |
|  197200.0 |   0.04318 |   52.0 |
|  197300.0 |   0.04845 |   53.0 |
|  197400.0 |    0.0546 |   54.0 |
|  197500.0 |   0.06084 |   55.0 |
|  197600.0 |   0.06778 |   57.0 |
|  197700.0 |   0.07513 |   57.0 |
|  197800.0 |   0.08297 |   58.0 |
| 197900.02 |   0.09151 |   58.0 |
|  198000.0 |    0.1003 |   59.0 |
|  198100.0 |    0.1113 |   58.0 |
|  198200.0 |    0.1222 |   58.0 |
|  198300.0 |    0.1342 |   57.0 |
|  198400.0 |    0.1461 |   57.0 |
|  198500.0 |    0.1581 |   56.0 |
|  198600.0 |    0.1701 |   55.0 |
| 198700.02 |    0.1801 |   54.0 |
| 198799.98 |    0.1901 |   53.0 |
|  198900.0 |    0.1992 |   50.0 |
|  199000.0 |    0.2073 |   48.0 |
|  199100.0 |    0.2144 |   45.0 |
|  199200.0 |    0.2215 |   43.0 |
|  199300.0 |    0.2275 |   41.0 |
|  199400.0 |    0.2336 |   39.0 |
|  199500.0 |    0.2386 |   38.0 |
| 199599.98 |    0.2427 |   37.0 |
|  199700.0 |    0.2447 |   37.0 |
|  199800.0 |    0.2468 |   37.0 |
|  199900.0 |    0.2468 |   37.0 |
|  200000.0 |    0.2469 |   37.0 |
|  200100.0 |    0.2459 |   37.0 |
|  200200.0 |    0.2459 |   37.0 |
|  200300.0 |     0.246 |   36.0 |
| 200400.02 |     0.246 |   36.0 |
|  200500.0 |     0.247 |   35.0 |
|  200600.0 |    0.2481 |   35.0 |
|  200700.0 |    0.2491 |   35.0 |
|  200800.0 |    0.2501 |   36.0 |
|  200900.0 |    0.2511 |   37.0 |
|  201000.0 |    0.2511 |   38.0 |
|  201100.0 |    0.2512 |   38.0 |
| 201200.02 |    0.2522 |   39.0 |
| 201299.98 |    0.2542 |   39.0 |
|  201400.0 |    0.2572 |   38.0 |
|  201500.0 |    0.2602 |   38.0 |
|  201600.0 |    0.2642 |   37.0 |
|  201700.0 |    0.2672 |   36.0 |
|  201800.0 |    0.2701 |   35.0 |
|  201900.0 |    0.2721 |   34.0 |
|  202000.0 |    0.2721 |   33.0 |
| 202099.98 |    0.2731 |   33.0 |
|  202200.0 |    0.2721 |   32.0 |
|  202300.0 |    0.2721 |   32.0 |
|  202400.0 |    0.2711 |   34.0 |
|  202500.0 |    0.2701 |   36.0 |
|  202600.0 |    0.2692 |   38.0 |
|  202700.0 |    0.2692 |   40.0 |
|  202800.0 |    0.2672 |   41.0 |
| 202900.02 |    0.2652 |   42.0 |
|  203000.0 |    0.2632 |   42.0 |
|  203100.0 |    0.2612 |   41.0 |
|  203200.0 |    0.2592 |   40.0 |
|  203300.0 |    0.2582 |   39.0 |
|  203400.0 |    0.2582 |   37.0 |
|  203500.0 |    0.2582 |   36.0 |
|  203600.0 |    0.2601 |   35.0 |
| 203700.02 |    0.2621 |   35.0 |
| 203799.98 |    0.2651 |   35.0 |
|  203900.0 |    0.2671 |   35.0 |
|  204000.0 |    0.2691 |   35.0 |
|  204100.0 |    0.2701 |   35.0 |
|  204200.0 |    0.2711 |   35.0 |
|  204300.0 |    0.2721 |   34.0 |
|  204400.0 |    0.2731 |   33.0 |
|  204500.0 |    0.2751 |   33.0 |
| 204599.98 |    0.2771 |   32.0 |
|  204700.0 |    0.2801 |   31.0 |
|  204800.0 |    0.2821 |   31.0 |
|  204900.0 |    0.2851 |   31.0 |
|  205000.0 |    0.2851 |   32.0 |
|  205100.0 |    0.2861 |   32.0 |
|  205200.0 |    0.2851 |   33.0 |
|  205300.0 |    0.2841 |   34.0 |
| 205400.02 |    0.2821 |   35.0 |
|  205500.0 |    0.2811 |   35.0 |
|  205600.0 |    0.2801 |   36.0 |
|  205700.0 |    0.2791 |   37.0 |
|  205800.0 |    0.2791 |   37.0 |
|  205900.0 |    0.2791 |   38.0 |
|  206000.0 |    0.2781 |   38.0 |
|  206100.0 |    0.2771 |   39.0 |
| 206200.02 |    0.2761 |   38.0 |
| 206299.98 |    0.2741 |   38.0 |
|  206400.0 |    0.2731 |   37.0 |
|  206500.0 |    0.2711 |   37.0 |
|  206600.0 |    0.2711 |   36.0 |
|  206700.0 |    0.2721 |   35.0 |
|  206800.0 |    0.2741 |   35.0 |
|  206900.0 |    0.2771 |   34.0 |
|  207000.0 |    0.2791 |   34.0 |
| 207099.98 |    0.2811 |   33.0 |
|  207200.0 |    0.2821 |   33.0 |
|  207300.0 |    0.2821 |   33.0 |
|  207400.0 |    0.2811 |   32.0 |
|  207500.0 |    0.2791 |   33.0 |
|  207600.0 |    0.2771 |   33.0 |
|  207700.0 |    0.2751 |   33.0 |
|  207800.0 |    0.2731 |   33.0 |
| 207900.02 |    0.2731 |   34.0 |
|  208000.0 |    0.2731 |   34.0 |
|  208100.0 |    0.2741 |   34.0 |
|  208200.0 |    0.2741 |   34.0 |
|  208300.0 |    0.2751 |   34.0 |
|  208400.0 |    0.2761 |   33.0 |
|  208500.0 |    0.2761 |   33.0 |
|  208600.0 |    0.2751 |   33.0 |
| 208700.02 |    0.2751 |   33.0 |
| 208799.98 |    0.2751 |   33.0 |
|  208900.0 |    0.2751 |   34.0 |
|  209000.0 |    0.2761 |   34.0 |
|  209100.0 |    0.2761 |   35.0 |
|  209200.0 |    0.2771 |   36.0 |
|  209300.0 |    0.2771 |   36.0 |
|  209400.0 |    0.2771 |   36.0 |
|  209500.0 |    0.2751 |   37.0 |
| 209599.98 |    0.2731 |   37.0 |
|  209700.0 |    0.2711 |   36.0 |
|  209800.0 |    0.2681 |   36.0 |
|  209900.0 |    0.2651 |   35.0 |
|  210000.0 |    0.2641 |   34.0 |
|  210100.0 |    0.2621 |   33.0 |
|  210200.0 |    0.2631 |   31.0 |
|  210300.0 |    0.2631 |   30.0 |
| 210400.02 |    0.2651 |   30.0 |
|  210500.0 |    0.2671 |   30.0 |
|  210600.0 |    0.2681 |   32.0 |
|  210700.0 |    0.2701 |   34.0 |
|  210800.0 |    0.2721 |   36.0 |
|  210900.0 |    0.2731 |   39.0 |
|  211000.0 |    0.2751 |   41.0 |
|  211100.0 |    0.2771 |   43.0 |
| 211200.02 |    0.2791 |   44.0 |
| 211299.98 |    0.2821 |   45.0 |
|  211400.0 |    0.2851 |   45.0 |
|  211500.0 |     0.288 |   43.0 |
|  211600.0 |     0.291 |   42.0 |
|  211700.0 |     0.293 |   39.0 |
|  211800.0 |     0.295 |   37.0 |
|  211900.0 |     0.295 |   34.0 |
|  212000.0 |     0.295 |   32.0 |
| 212099.98 |     0.295 |   31.0 |
|  212200.0 |     0.295 |   30.0 |
|  212300.0 |     0.296 |   30.0 |
|  212400.0 |     0.296 |   32.0 |
|  212500.0 |     0.297 |   34.0 |
|  212600.0 |     0.299 |   37.0 |
|  212700.0 |       0.3 |   40.0 |
|  212800.0 |       0.3 |   42.0 |
| 212900.02 |       0.3 |   44.0 |
|  213000.0 |     0.298 |   46.0 |
|  213100.0 |     0.296 |   47.0 |
|  213200.0 |     0.293 |   48.0 |
|  213300.0 |     0.289 |   49.0 |
|  213400.0 |     0.287 |   48.0 |
|  213500.0 |     0.284 |   47.0 |
|  213600.0 |     0.282 |   46.0 |
| 213700.02 |     0.281 |   43.0 |
| 213799.98 |      0.28 |   40.0 |
|  213900.0 |     0.279 |   37.0 |
|  214000.0 |     0.278 |   34.0 |
|  214100.0 |     0.277 |   32.0 |
|  214200.0 |     0.276 |   31.0 |
|  214300.0 |     0.274 |   30.0 |
|  214400.0 |     0.273 |   29.0 |
|  214500.0 |     0.272 |   28.0 |
| 214599.98 |     0.272 |   27.0 |
|  214700.0 |     0.274 |   27.0 |
|  214800.0 |     0.276 |   26.0 |
|  214900.0 |     0.279 |   26.0 |
|  215000.0 |     0.283 |   25.0 |
|  215100.0 |     0.287 |   25.0 |
|  215200.0 |      0.29 |   26.0 |
|  215300.0 |     0.293 |   27.0 |
| 215400.02 |     0.295 |   28.0 |
|  215500.0 |     0.296 |   30.0 |
|  215600.0 |     0.297 |   31.0 |
|  215700.0 |     0.297 |   32.0 |
|  215800.0 |     0.297 |   32.0 |
|  215900.0 |     0.297 |   32.0 |
|  216000.0 |     0.297 |   32.0 |
|  216100.0 |     0.297 |   32.0 |
| 216200.02 |     0.297 |   32.0 |
| 216299.98 |     0.295 |   31.0 |
|  216400.0 |     0.294 |   31.0 |
|  216500.0 |     0.291 |   31.0 |
|  216600.0 |     0.287 |   30.0 |
|  216700.0 |     0.283 |   30.0 |
|  216800.0 |     0.278 |   29.0 |
|  216900.0 |     0.273 |   29.0 |
|  217000.0 |     0.269 |   28.0 |
| 217099.98 |     0.266 |   27.0 |
|  217200.0 |     0.264 |   27.0 |
|  217300.0 |     0.262 |   28.0 |
|  217400.0 |     0.262 |   29.0 |
|  217500.0 |     0.262 |   30.0 |
|  217600.0 |     0.262 |   32.0 |
|  217700.0 |     0.263 |   33.0 |
|  217800.0 |     0.263 |   35.0 |
| 217900.02 |     0.263 |   36.0 |
|  218000.0 |     0.263 |   38.0 |
|  218100.0 |     0.264 |   38.0 |
|  218200.0 |     0.266 |   38.0 |
|  218300.0 |     0.268 |   37.0 |
|  218400.0 |     0.272 |   36.0 |
|  218500.0 |     0.275 |   35.0 |
|  218600.0 |    0.2799 |   33.0 |
| 218700.02 |    0.2849 |   32.0 |
| 218799.98 |    0.2879 |   31.0 |
|  218900.0 |    0.2909 |   31.0 |
|  219000.0 |    0.2929 |   31.0 |
|  219100.0 |    0.2919 |   31.0 |
|  219200.0 |    0.2909 |   31.0 |
|  219300.0 |    0.2889 |   32.0 |
|  219400.0 |    0.2859 |   33.0 |
|  219500.0 |    0.2839 |   34.0 |
| 219599.98 |    0.2819 |   35.0 |
|  219700.0 |    0.2799 |   37.0 |
|  219800.0 |    0.2789 |   38.0 |
|  219900.0 |    0.2779 |   39.0 |
|  220000.0 |    0.2769 |   39.0 |
|  220100.0 |    0.2769 |   39.0 |
|  220200.0 |    0.2759 |   38.0 |
|  220300.0 |    0.2749 |   37.0 |
| 220400.02 |    0.2729 |   36.0 |
|  220500.0 |    0.2719 |   34.0 |
|  220600.0 |    0.2699 |   32.0 |
|  220700.0 |    0.2679 |   30.0 |
|  220800.0 |     0.267 |   28.0 |
|  220900.0 |     0.266 |   26.0 |
|  221000.0 |     0.265 |   25.0 |
|  221100.0 |     0.265 |   23.0 |
| 221200.02 |     0.264 |   22.0 |
| 221299.98 |     0.264 |   21.0 |
|  221400.0 |     0.263 |   20.0 |
|  221500.0 |     0.261 |   20.0 |
|  221600.0 |      0.26 |   20.0 |
|  221700.0 |     0.258 |   20.0 |
|  221800.0 |     0.256 |   20.0 |
|  221900.0 |     0.255 |   21.0 |
|  222000.0 |     0.253 |   23.0 |
| 222099.98 |     0.252 |   24.0 |
|  222200.0 |     0.252 |   25.0 |
|  222300.0 |     0.252 |   26.0 |
|  222400.0 |     0.252 |   26.0 |
|  222500.0 |     0.252 |   26.0 |
|  222600.0 |     0.251 |   25.0 |
|  222700.0 |      0.25 |   24.0 |
|  222800.0 |     0.249 |   23.0 |
| 222900.02 |     0.247 |   23.0 |
|  223000.0 |     0.245 |   22.0 |
|  223100.0 |     0.243 |   22.0 |
|  223200.0 |      0.24 |   22.0 |
|  223300.0 |     0.239 |   23.0 |
|  223400.0 |     0.237 |   25.0 |
|  223500.0 |     0.236 |   26.0 |
|  223600.0 |     0.236 |   27.0 |
| 223700.02 |     0.235 |   29.0 |
| 223799.98 |     0.234 |   30.0 |
|  223900.0 |     0.233 |   31.0 |
|  224000.0 |     0.231 |   31.0 |
|  224100.0 |     0.229 |   30.0 |
|  224200.0 |     0.226 |   30.0 |
|  224300.0 |     0.222 |   29.0 |
|  224400.0 |     0.218 |   28.0 |
|  224500.0 |     0.214 |   27.0 |
| 224599.98 |      0.21 |   26.0 |
|  224700.0 |     0.207 |   25.0 |
|  224800.0 |     0.205 |   24.0 |
|  224900.0 |     0.203 |   24.0 |
|  225000.0 |     0.202 |   24.0 |
|  225100.0 |     0.202 |   24.0 |
|  225200.0 |     0.201 |   25.0 |
|  225300.0 |       0.2 |   25.0 |
| 225400.02 |     0.199 |   26.0 |
|  225500.0 |     0.198 |   27.0 |
|  225600.0 |     0.196 |   27.0 |
|  225700.0 |     0.195 |   28.0 |
|  225800.0 |     0.194 |   28.0 |
|  225900.0 |     0.193 |   28.0 |
|  226000.0 |     0.193 |   28.0 |
|  226100.0 |     0.193 |   28.0 |
| 226200.02 |     0.195 |   28.0 |
| 226299.98 |     0.196 |   28.0 |
|  226400.0 |     0.198 |   28.0 |
|  226500.0 |     0.199 |   28.0 |
|  226600.0 |     0.201 |   29.0 |
|  226700.0 |     0.201 |   29.0 |
|  226800.0 |     0.201 |   29.0 |
|  226900.0 |     0.201 |   29.0 |
|  227000.0 |       0.2 |   28.0 |
| 227099.98 |     0.199 |   28.0 |
|  227200.0 |     0.199 |   26.0 |
|  227300.0 |     0.199 |   24.0 |
|  227400.0 |     0.199 |   22.0 |
|  227500.0 |       0.2 |   21.0 |
|  227600.0 |     0.201 |   19.0 |
|  227700.0 |     0.202 |   19.0 |
|  227800.0 |     0.203 |   18.0 |
| 227900.02 |     0.203 |   19.0 |
|  228000.0 |     0.202 |   19.0 |
|  228100.0 |     0.202 |   19.0 |
|  228200.0 |       0.2 |   20.0 |
|  228300.0 |     0.198 |   21.0 |
|  228400.0 |     0.195 |   23.0 |
|  228500.0 |     0.193 |   24.0 |
|  228600.0 |     0.191 |   26.0 |
| 228700.02 |      0.19 |   27.0 |
| 228799.98 |     0.189 |   28.0 |
|  228900.0 |     0.189 |   28.0 |
|  229000.0 |     0.189 |   28.0 |
|  229100.0 |      0.19 |   28.0 |
|  229200.0 |      0.19 |   29.0 |
|  229300.0 |     0.191 |   30.0 |
|  229400.0 |     0.192 |   31.0 |
|  229500.0 |    0.1919 |   33.0 |
| 229599.98 |    0.1919 |   35.0 |
|  229700.0 |    0.1919 |   37.0 |
|  229800.0 |    0.1929 |   38.0 |
|  229900.0 |    0.1929 |   39.0 |
|  230000.0 |    0.1949 |   39.0 |
|  230100.0 |    0.1959 |   38.0 |
|  230200.0 |    0.1979 |   37.0 |
|  230300.0 |    0.1999 |   36.0 |
| 230400.02 |    0.2019 |   34.0 |
|  230500.0 |    0.2029 |   34.0 |
|  230600.0 |    0.2039 |   34.0 |
|  230700.0 |    0.2039 |   33.0 |
|  230800.0 |    0.2029 |   33.0 |
|  230900.0 |    0.2029 |   33.0 |
|  231000.0 |    0.2019 |   31.0 |
|  231100.0 |    0.1999 |   29.0 |
| 231200.02 |    0.1989 |   27.0 |
| 231299.98 |    0.1979 |   25.0 |
|  231400.0 |     0.197 |   23.0 |
|  231500.0 |     0.196 |   22.0 |
|  231600.0 |     0.196 |   20.0 |
|  231700.0 |     0.195 |   20.0 |
|  231800.0 |     0.193 |   19.0 |
|  231900.0 |     0.192 |   18.0 |
|  232000.0 |      0.19 |   18.0 |
| 232099.98 |     0.187 |   18.0 |
|  232200.0 |     0.185 |   18.0 |
|  232300.0 |     0.181 |   18.0 |
|  232400.0 |     0.177 |   18.0 |
|  232500.0 |     0.174 |   18.0 |
|  232600.0 |      0.17 |   18.0 |
|  232700.0 |     0.167 |   19.0 |
|  232800.0 |     0.164 |   19.0 |
| 232900.02 |     0.162 |   20.0 |
|  233000.0 |      0.16 |   20.0 |
|  233100.0 |     0.159 |   21.0 |
|  233200.0 |     0.157 |   23.0 |
|  233300.0 |     0.155 |   24.0 |
|  233400.0 |     0.154 |   25.0 |
|  233500.0 |     0.152 |   27.0 |
|  233600.0 |      0.15 |   27.0 |
| 233700.02 |     0.148 |   28.0 |
| 233799.98 |     0.146 |   28.0 |
|  233900.0 |     0.144 |   27.0 |
|  234000.0 |     0.142 |   27.0 |
|  234100.0 |     0.141 |   26.0 |
|  234200.0 |      0.14 |   25.0 |
|  234300.0 |     0.139 |   25.0 |
|  234400.0 |     0.138 |   24.0 |
|  234500.0 |     0.138 |   24.0 |
| 234599.98 |     0.137 |   24.0 |
|  234700.0 |     0.136 |   23.0 |
|  234800.0 |     0.135 |   23.0 |
|  234900.0 |     0.133 |   23.0 |
|  235000.0 |     0.131 |   24.0 |
|  235100.0 |     0.129 |   24.0 |
|  235200.0 |     0.127 |   25.0 |
|  235300.0 |     0.124 |   26.0 |
| 235400.02 |     0.122 |   27.0 |
|  235500.0 |     0.121 |   27.0 |
|  235600.0 |     0.119 |   28.0 |
|  235700.0 |     0.118 |   29.0 |
|  235800.0 |     0.118 |   29.0 |
|  235900.0 |     0.117 |   30.0 |
|  236000.0 |     0.117 |   30.0 |
|  236100.0 |     0.118 |   29.0 |
| 236200.02 |     0.118 |   29.0 |
| 236299.98 |     0.118 |   29.0 |
|  236400.0 |     0.118 |   28.0 |
|  236500.0 |     0.118 |   28.0 |
|  236600.0 |     0.118 |   29.0 |
|  236700.0 |     0.118 |   29.0 |
|  236800.0 |     0.118 |   29.0 |
|  236900.0 |     0.118 |   30.0 |
|  237000.0 |     0.119 |   31.0 |
| 237099.98 |     0.119 |   32.0 |
|  237200.0 |      0.12 |   32.0 |
|  237300.0 |     0.121 |   32.0 |
|  237400.0 |     0.122 |   32.0 |
|  237500.0 |     0.122 |   32.0 |
|  237600.0 |     0.122 |   32.0 |
|  237700.0 |     0.122 |   32.0 |
|  237800.0 |     0.122 |   31.0 |
| 237900.02 |     0.121 |   32.0 |
|  238000.0 |     0.121 |   32.0 |
|  238100.0 |      0.12 |   32.0 |
|  238200.0 |      0.12 |   33.0 |
|  238300.0 |     0.119 |   33.0 |
|  238400.0 |     0.119 |   35.0 |
|  238500.0 |      0.12 |   36.0 |
|  238600.0 |      0.12 |   38.0 |
| 238700.02 |     0.121 |   41.0 |
| 238799.98 |     0.123 |   43.0 |
|  238900.0 |     0.124 |   46.0 |
|  239000.0 |     0.126 |   49.0 |
|  239100.0 |     0.127 |   51.0 |
|  239200.0 |     0.128 |   53.0 |
|  239300.0 |     0.129 |   54.0 |
|  239400.0 |      0.13 |   55.0 |
|  239500.0 |     0.131 |   55.0 |
| 239599.98 |     0.132 |   54.0 |
|  239700.0 |     0.132 |   53.0 |
|  239800.0 |     0.133 |   52.0 |
|  239900.0 |     0.134 |   51.0 |
|  240000.0 |     0.135 |   50.0 |
|  240100.0 |     0.136 |   49.0 |
|  240200.0 |     0.138 |   48.0 |
|  240300.0 |     0.139 |   47.0 |
| 240400.02 |     0.141 |   45.0 |
|  240500.0 |     0.143 |   44.0 |
|  240600.0 |     0.144 |   43.0 |
|  240700.0 |     0.145 |   41.0 |
|  240800.0 |     0.145 |   39.0 |
|  240900.0 |     0.146 |   37.0 |
|  241000.0 |     0.146 |   36.0 |
|  241100.0 |     0.146 |   34.0 |
| 241200.02 |     0.146 |   34.0 |
| 241299.98 |     0.146 |   34.0 |
|  241400.0 |     0.146 |   34.0 |
|  241500.0 |     0.146 |   35.0 |
|  241600.0 |     0.147 |   37.0 |
|  241700.0 |     0.148 |   38.0 |
|  241800.0 |     0.149 |   40.0 |
|  241900.0 |      0.15 |   42.0 |
|  242000.0 |     0.151 |   43.0 |
| 242099.98 |     0.151 |   44.0 |
|  242200.0 |     0.151 |   45.0 |
|  242300.0 |     0.151 |   45.0 |
|  242400.0 |      0.15 |   44.0 |
|  242500.0 |      0.15 |   43.0 |
|  242600.0 |     0.149 |   42.0 |
|  242700.0 |     0.148 |   40.0 |
|  242800.0 |     0.147 |   39.0 |
| 242900.02 |     0.147 |   38.0 |
|  243000.0 |     0.146 |   37.0 |
|  243100.0 |     0.146 |   36.0 |
|  243200.0 |     0.147 |   36.0 |
|  243300.0 |     0.148 |   36.0 |
|  243400.0 |     0.148 |   36.0 |
|  243500.0 |     0.149 |   37.0 |
|  243600.0 |     0.149 |   37.0 |
| 243700.02 |      0.15 |   37.0 |
| 243799.98 |      0.15 |   38.0 |
|  243900.0 |      0.15 |   38.0 |
|  244000.0 |      0.15 |   38.0 |
|  244100.0 |     0.149 |   38.0 |
|  244200.0 |     0.149 |   39.0 |
|  244300.0 |     0.148 |   39.0 |
|  244400.0 |     0.148 |   39.0 |
|  244500.0 |     0.148 |   39.0 |
| 244599.98 |     0.147 |   39.0 |
|  244700.0 |     0.147 |   39.0 |
|  244800.0 |     0.147 |   40.0 |
|  244900.0 |     0.146 |   41.0 |
|  245000.0 |     0.146 |   42.0 |
|  245100.0 |     0.145 |   43.0 |
|  245200.0 |     0.144 |   44.0 |
|  245300.0 |    0.1421 |   46.0 |
| 245400.02 |    0.1411 |   47.0 |
|  245500.0 |    0.1391 |   47.0 |
|  245600.0 |    0.1371 |   47.0 |
|  245700.0 |    0.1351 |   46.0 |
|  245800.0 |    0.1331 |   45.0 |
|  245900.0 |    0.1311 |   43.0 |
|  246000.0 |    0.1291 |   42.0 |
|  246100.0 |    0.1281 |   40.0 |
| 246200.02 |    0.1271 |   39.0 |
| 246299.98 |    0.1261 |   38.0 |
|  246400.0 |    0.1261 |   38.0 |
|  246500.0 |    0.1261 |   38.0 |
|  246600.0 |    0.1251 |   38.0 |
|  246700.0 |    0.1251 |   39.0 |
|  246800.0 |    0.1251 |   39.0 |
|  246900.0 |    0.1241 |   40.0 |
|  247000.0 |    0.1231 |   41.0 |
| 247099.98 |    0.1231 |   41.0 |
|  247200.0 |    0.1221 |   42.0 |
|  247300.0 |    0.1201 |   43.0 |
|  247400.0 |    0.1191 |   43.0 |
|  247500.0 |    0.1181 |   43.0 |
|  247600.0 |    0.1171 |   44.0 |
|  247700.0 |    0.1171 |   43.0 |
|  247800.0 |    0.1161 |   43.0 |
| 247900.02 |    0.1161 |   43.0 |
|  248000.0 |    0.1161 |   42.0 |
|  248100.0 |    0.1161 |   42.0 |
|  248200.0 |    0.1161 |   41.0 |
|  248300.0 |    0.1151 |   41.0 |
|  248400.0 |    0.1151 |   41.0 |
|  248500.0 |    0.1141 |   41.0 |
|  248600.0 |    0.1131 |   41.0 |
| 248700.02 |    0.1121 |   41.0 |
| 248799.98 |    0.1101 |   42.0 |
|  248900.0 |    0.1091 |   42.0 |
|  249000.0 |    0.1081 |   42.0 |
|  249100.0 |    0.1071 |   41.0 |
|  249200.0 |    0.1061 |   41.0 |
|  249300.0 |    0.1051 |   41.0 |
|  249400.0 |    0.1051 |   42.0 |
|  249500.0 |    0.1041 |   43.0 |
| 249599.98 |    0.1031 |   44.0 |
|  249700.0 |    0.1031 |   45.0 |
|  249800.0 |    0.1021 |   47.0 |
|  249900.0 |    0.1011 |   48.0 |
|  250000.0 |       0.1 |   49.0 |
|  250100.0 |   0.09892 |   50.0 |
|  250200.0 |   0.09732 |   50.0 |
|  250300.0 |   0.09563 |   50.0 |
| 250400.02 |   0.09393 |   50.0 |
|  250500.0 |   0.09214 |   51.0 |
|  250600.0 |   0.09035 |   51.0 |
|  250700.0 |   0.08855 |   51.0 |
|  250800.0 |   0.08706 |   52.0 |
|  250900.0 |   0.08577 |   54.0 |
|  251000.0 |   0.08448 |   55.0 |
|  251100.0 |   0.08348 |   55.0 |
| 251200.02 |   0.08268 |   55.0 |
| 251299.98 |   0.08188 |   55.0 |
|  251400.0 |   0.08117 |   54.0 |
|  251500.0 |   0.08056 |   52.0 |
|  251600.0 |   0.07995 |   51.0 |
|  251700.0 |   0.07934 |   50.0 |
|  251800.0 |   0.07884 |   50.0 |
|  251900.0 |   0.07824 |   50.0 |
|  252000.0 |   0.07774 |   50.0 |
| 252099.98 |   0.07725 |   52.0 |
|  252200.0 |   0.07686 |   54.0 |
|  252300.0 |   0.07647 |   56.0 |
|  252400.0 |   0.07628 |   59.0 |
|  252500.0 |   0.07609 |   61.0 |
|  252600.0 |     0.076 |   63.0 |
|  252700.0 |    0.0761 |   64.0 |
|  252800.0 |    0.0762 |   65.0 |
| 252900.02 |    0.0762 |   66.0 |
|  253000.0 |    0.0762 |   66.0 |
|  253100.0 |    0.0762 |   66.0 |
|  253200.0 |    0.0761 |   66.0 |
|  253300.0 |    0.0756 |   65.0 |
|  253400.0 |   0.07519 |   65.0 |
|  253500.0 |   0.07459 |   64.0 |
|  253600.0 |   0.07379 |   63.0 |
| 253700.02 |   0.07298 |   62.0 |
| 253799.98 |   0.07218 |   61.0 |
|  253900.0 |   0.07138 |   60.0 |
|  254000.0 |   0.07057 |   59.0 |
|  254100.0 |   0.06987 |   58.0 |
|  254200.0 |   0.06927 |   58.0 |
|  254300.0 |   0.06867 |   58.0 |
|  254400.0 |   0.06807 |   58.0 |
|  254500.0 |   0.06747 |   58.0 |
| 254599.98 |   0.06668 |   59.0 |
|  254700.0 |   0.06598 |   59.0 |
|  254800.0 |   0.06489 |   60.0 |
|  254900.0 |    0.0636 |   61.0 |
|  255000.0 |    0.0624 |   61.0 |
|  255100.0 |   0.06091 |   62.0 |
|  255200.0 |   0.05922 |   62.0 |
|  255300.0 |   0.05763 |   63.0 |
| 255400.02 |   0.05604 |   64.0 |
|  255500.0 |   0.05465 |   65.0 |
|  255600.0 |   0.05326 |   66.0 |
|  255700.0 |   0.05206 |   67.0 |
|  255800.0 |   0.05127 |   68.0 |
|  255900.0 |   0.05057 |   68.0 |
|  256000.0 |   0.04988 |   69.0 |
|  256100.0 |   0.04938 |   69.0 |
| 256200.02 |   0.04888 |   70.0 |
| 256299.98 |   0.04839 |   70.0 |
|  256400.0 |   0.04759 |   71.0 |
|  256500.0 |    0.0466 |   72.0 |
|  256600.0 |   0.04571 |   73.0 |
|  256700.0 |   0.04442 |   74.0 |
|  256800.0 |   0.04294 |   75.0 |
|  256900.0 |   0.04136 |   77.0 |
|  257000.0 |   0.03977 |   78.0 |
| 257099.98 |   0.03808 |   79.0 |
|  257200.0 |    0.0364 |   81.0 |
|  257300.0 |   0.03481 |   82.0 |
|  257400.0 |   0.03361 |   82.0 |
|  257500.0 |   0.03231 |   83.0 |
|  257600.0 |   0.03121 |   83.0 |
|  257700.0 |   0.03073 |   85.0 |
|  257800.0 |   0.03024 |   86.0 |
| 257900.02 |   0.02976 |   88.0 |
|  258000.0 |   0.02978 |   90.0 |
|  258100.0 |   0.02981 |   93.0 |
|  258200.0 |   0.02993 |   95.0 |
|  258300.0 |   0.03015 |   98.0 |
|  258400.0 |   0.03046 |   99.0 |
|  258500.0 |   0.03088 |  101.0 |
|  258600.0 |   0.03119 |  102.0 |
| 258700.02 |   0.03168 |  102.0 |
| 258799.98 |   0.03208 |  102.0 |
|  258900.0 |   0.03257 |  102.0 |
|  259000.0 |   0.03305 |  101.0 |
|  259100.0 |   0.03353 |  100.0 |
|  259200.0 |   0.03402 |   99.0 |
|  259300.0 |   0.03431 |   99.0 |
|  259400.0 |    0.0347 |   98.0 |
|  259500.0 |     0.035 |   99.0 |
| 259599.98 |    0.0351 |   99.0 |
|  259700.0 |   0.03519 |  100.0 |
