# Units:
#  "lambda" is in Angstroms
#  "pass" is the contribution to the detector signal per photon
# 
# Bandpass Name(s): W3
# 
# Instrument: WISE
# 
# Determined by: WISE team
# 
# Date of determination: sometime before 2009-Aug-04
# 
# Meaning of/Reason for default column: Only column available
# 
# Notes:
#  Obtained from the web site
#   http://www.astro.ucla.edu/~wright/WISE/passbands.html
# 
# Mike Blanton, NYU 2011-Apr-11
|    lambda |      pass |    unc |
|  208600.0 | 5.573e-06 |  257.0 |
| 208700.02 | 5.433e-06 |  256.0 |
| 208799.98 | 5.443e-06 |  257.0 |
|  208900.0 | 5.546e-06 |  257.0 |
|  209000.0 | 5.597e-06 |  256.0 |
|  209100.0 |  5.64e-06 |  257.0 |
|  209200.0 |  5.64e-06 |  256.0 |
|  209300.0 | 5.576e-06 |  257.0 |
|  209400.0 | 5.487e-06 |  257.0 |
|  209500.0 | 5.402e-06 |  256.0 |
| 209599.98 | 5.249e-06 |  257.0 |
|  209700.0 | 4.847e-06 |  256.0 |
|  209800.0 | 4.589e-06 |  265.0 |
|  209900.0 | 4.573e-06 |  266.0 |
|  210000.0 | 4.568e-06 |  265.0 |
|  210100.0 | 4.562e-06 |  264.0 |
|  210200.0 | 4.547e-06 |  265.0 |
|  210300.0 | 4.999e-06 |  256.0 |
| 210400.02 |  5.35e-06 |  255.0 |
|  210500.0 |   5.5e-06 |  256.0 |
|  210600.0 | 5.582e-06 |  255.0 |
|  210700.0 | 5.636e-06 |  255.0 |
|  210800.0 | 5.704e-06 |  255.0 |
|  210900.0 | 5.719e-06 |  255.0 |
|  211000.0 | 5.654e-06 |  256.0 |
|  211100.0 | 5.531e-06 |  255.0 |
| 211200.02 | 5.372e-06 |  255.0 |
| 211299.98 | 5.079e-06 |  255.0 |
|  211400.0 | 4.419e-06 |  264.0 |
|  211500.0 | 4.412e-06 |  263.0 |
|  211600.0 | 4.406e-06 |  264.0 |
|  211700.0 | 4.397e-06 |  263.0 |
|  211800.0 |  4.38e-06 |  264.0 |
|  211900.0 | 4.371e-06 |  263.0 |
|  212000.0 | 4.363e-06 |  264.0 |
| 212099.98 | 4.345e-06 |  265.0 |
|  212200.0 | 4.336e-06 |  264.0 |
|  212300.0 | 4.328e-06 |  264.0 |
|  212400.0 | 4.319e-06 |  264.0 |
|  212500.0 |   4.3e-06 |  265.0 |
|  212600.0 | 4.303e-06 |  265.0 |
|  212700.0 | 4.306e-06 |  265.0 |
|  212800.0 |  4.26e-06 |  257.0 |
| 212900.02 | 4.779e-06 |  258.0 |
|  213000.0 | 4.994e-06 |  258.0 |
|  213100.0 | 5.106e-06 |  260.0 |
|  213200.0 | 5.134e-06 |  260.0 |
|  213300.0 | 5.096e-06 |  260.0 |
|  213400.0 | 4.978e-06 |  262.0 |
|  213500.0 |  4.78e-06 |  262.0 |
|  213600.0 | 4.745e-06 |  262.0 |
| 213700.02 | 4.987e-06 |  263.0 |
| 213799.98 | 5.196e-06 |  263.0 |
|  213900.0 | 5.359e-06 |  264.0 |
|  214000.0 | 5.487e-06 |  264.0 |
|  214100.0 | 5.501e-06 |  265.0 |
|  214200.0 |   5.4e-06 |  265.0 |
|  214300.0 | 5.228e-06 |  266.0 |
|  214400.0 | 4.808e-06 |  267.0 |
|  214500.0 |  4.26e-06 |  279.0 |
| 214599.98 | 4.265e-06 |  280.0 |
|  214700.0 | 4.744e-06 |  271.0 |
|  214800.0 | 5.124e-06 |  271.0 |
|  214900.0 | 5.362e-06 |  273.0 |
|  215000.0 |  5.47e-06 |  274.0 |
|  215100.0 | 5.347e-06 |  275.0 |
|  215200.0 | 4.879e-06 |  275.0 |
|  215300.0 | 4.255e-06 |  288.0 |
| 215400.02 | 4.259e-06 |  289.0 |
|  215500.0 | 4.251e-06 |  291.0 |
|  215600.0 |  4.25e-06 |  291.0 |
|  215700.0 | 5.252e-06 |  281.0 |
|  215800.0 | 5.566e-06 |  282.0 |
|  215900.0 | 5.724e-06 |  284.0 |
|  216000.0 | 5.765e-06 |  283.0 |
|  216100.0 | 5.685e-06 |  285.0 |
| 216200.02 |  5.55e-06 |  286.0 |
| 216299.98 |   5.4e-06 |  287.0 |
|  216400.0 | 5.255e-06 |  288.0 |
|  216500.0 | 5.154e-06 |  290.0 |
|  216600.0 | 5.155e-06 |  291.0 |
|  216700.0 | 5.132e-06 |  293.0 |
|  216800.0 | 5.133e-06 |  294.0 |
|  216900.0 | 5.272e-06 |  295.0 |
|  217000.0 | 5.456e-06 |  296.0 |
| 217099.98 | 5.619e-06 |  297.0 |
|  217200.0 | 5.774e-06 |  299.0 |
|  217300.0 | 5.871e-06 |  300.0 |
|  217400.0 | 5.841e-06 |  301.0 |
|  217500.0 | 5.735e-06 |  303.0 |
|  217600.0 |  5.57e-06 |  304.0 |
|  217700.0 | 5.254e-06 |  305.0 |
|  217800.0 |  4.76e-06 |  307.0 |
| 217900.02 | 4.875e-06 |  308.0 |
|  218000.0 | 5.154e-06 |  309.0 |
|  218100.0 |   5.3e-06 |  310.0 |
|  218200.0 |  5.47e-06 |  313.0 |
|  218300.0 | 5.514e-06 |  314.0 |
|  218400.0 | 5.264e-06 |  315.0 |
|  218500.0 | 4.364e-06 |  318.0 |
|  218600.0 | 4.113e-06 |  337.0 |
| 218700.02 | 4.113e-06 |  338.0 |
| 218799.98 | 4.095e-06 |  341.0 |
|  218900.0 | 4.096e-06 |  342.0 |
|  219000.0 | 4.097e-06 |  343.0 |
|  219100.0 | 4.087e-06 |  345.0 |
|  219200.0 | 4.079e-06 |  347.0 |
|  219300.0 | 4.068e-06 |  349.0 |
|  219400.0 | 4.069e-06 |  350.0 |
|  219500.0 |  4.05e-06 |  353.0 |
| 219599.98 | 4.051e-06 |  354.0 |
|  219700.0 | 4.033e-06 |  357.0 |
|  219800.0 | 4.928e-06 |  337.0 |
|  219900.0 | 5.337e-06 |  338.0 |
|  220000.0 | 5.583e-06 |  340.0 |
|  220100.0 | 5.774e-06 |  341.0 |
|  220200.0 | 5.853e-06 |  342.0 |
|  220300.0 | 5.843e-06 |  343.0 |
| 220400.02 | 5.786e-06 |  346.0 |
|  220500.0 | 5.682e-06 |  347.0 |
|  220600.0 | 5.565e-06 |  348.0 |
|  220700.0 | 5.517e-06 |  349.0 |
|  220800.0 |  5.56e-06 |  350.0 |
|  220900.0 | 5.625e-06 |  352.0 |
|  221000.0 | 5.695e-06 |  353.0 |
|  221100.0 | 5.787e-06 |  355.0 |
| 221200.02 | 5.772e-06 |  356.0 |
| 221299.98 | 5.606e-06 |  357.0 |
|  221400.0 | 5.359e-06 |  359.0 |
|  221500.0 | 5.033e-06 |  360.0 |
|  221600.0 | 4.437e-06 |  361.0 |
|  221700.0 | 3.644e-06 |  388.0 |
|  221800.0 | 3.626e-06 |  390.0 |
|  221900.0 | 3.601e-06 |  393.0 |
|  222000.0 | 3.584e-06 |  394.0 |
| 222099.98 | 3.567e-06 |  396.0 |
|  222200.0 | 3.549e-06 |  397.0 |
|  222300.0 | 3.532e-06 |  398.0 |
|  222400.0 | 3.508e-06 |  402.0 |
|  222500.0 | 3.491e-06 |  403.0 |
|  222600.0 | 3.484e-06 |  404.0 |
|  222700.0 | 3.469e-06 |  405.0 |
|  222800.0 | 3.454e-06 |  407.0 |
| 222900.02 | 3.438e-06 |  408.0 |
|  223000.0 |  3.72e-06 |  380.0 |
|  223100.0 | 4.893e-06 |  382.0 |
|  223200.0 | 5.341e-06 |  382.0 |
|  223300.0 | 5.607e-06 |  383.0 |
|  223400.0 | 5.815e-06 |  385.0 |
|  223500.0 | 6.025e-06 |  386.0 |
|  223600.0 | 6.177e-06 |  388.0 |
| 223700.02 | 6.143e-06 |  389.0 |
| 223799.98 |  5.95e-06 |  390.0 |
|  223900.0 | 5.564e-06 |  391.0 |
|  224000.0 | 4.639e-06 |  393.0 |
|  224100.0 | 3.357e-06 |  429.0 |
|  224200.0 | 3.354e-06 |  430.0 |
|  224300.0 |  3.36e-06 |  431.0 |
|  224400.0 | 3.362e-06 |  434.0 |
|  224500.0 | 3.941e-06 |  399.0 |
| 224599.98 | 4.811e-06 |  400.0 |
|  224700.0 | 4.878e-06 |  402.0 |
|  224800.0 | 4.278e-06 |  403.0 |
|  224900.0 | 3.373e-06 |  441.0 |
|  225000.0 | 3.381e-06 |  442.0 |
|  225100.0 | 3.367e-06 |  445.0 |
|  225200.0 | 3.376e-06 |  446.0 |
|  225300.0 | 3.375e-06 |  447.0 |
| 225400.02 | 3.377e-06 |  450.0 |
|  225500.0 | 3.389e-06 |  451.0 |
|  225600.0 | 3.402e-06 |  453.0 |
|  225700.0 | 3.423e-06 |  454.0 |
|  225800.0 | 3.434e-06 |  457.0 |
|  225900.0 | 3.448e-06 |  459.0 |
|  226000.0 | 3.462e-06 |  461.0 |
|  226100.0 | 3.476e-06 |  464.0 |
| 226200.02 | 3.496e-06 |  466.0 |
| 226299.98 |  3.51e-06 |  468.0 |
|  226400.0 |  3.54e-06 |  469.0 |
|  226500.0 | 3.548e-06 |  472.0 |
|  226600.0 | 3.562e-06 |  474.0 |
|  226700.0 | 3.576e-06 |  476.0 |
|  226800.0 | 3.591e-06 |  478.0 |
|  226900.0 | 3.614e-06 |  479.0 |
|  227000.0 | 3.622e-06 |  482.0 |
| 227099.98 | 3.637e-06 |  484.0 |
|  227200.0 |  3.66e-06 |  487.0 |
|  227300.0 | 3.675e-06 |  488.0 |
|  227400.0 | 3.692e-06 |  491.0 |
|  227500.0 | 3.707e-06 |  492.0 |
|  227600.0 | 3.706e-06 |  496.0 |
|  227700.0 | 3.721e-06 |  499.0 |
|  227800.0 |  3.73e-06 |  501.0 |
| 227900.02 | 3.738e-06 |  504.0 |
|  228000.0 | 3.747e-06 |  507.0 |
|  228100.0 | 3.755e-06 |  510.0 |
|  228200.0 | 3.771e-06 |  512.0 |
|  228300.0 |  3.78e-06 |  515.0 |
|  228400.0 |  3.79e-06 |  518.0 |
|  228500.0 | 3.799e-06 |  521.0 |
|  228600.0 | 3.815e-06 |  523.0 |
| 228700.02 | 3.824e-06 |  526.0 |
| 228799.98 | 3.844e-06 |  528.0 |
|  228900.0 |  3.86e-06 |  531.0 |
|  229000.0 | 3.864e-06 |  534.0 |
|  229100.0 | 3.881e-06 |  536.0 |
|  229200.0 |   3.9e-06 |  539.0 |
|  229300.0 | 3.917e-06 |  541.0 |
|  229400.0 | 3.929e-06 |  544.0 |
|  229500.0 | 3.932e-06 |  548.0 |
| 229599.98 | 3.934e-06 |  551.0 |
|  229700.0 | 3.941e-06 |  554.0 |
|  229800.0 | 3.937e-06 |  558.0 |
|  229900.0 | 3.933e-06 |  563.0 |
|  230000.0 |  3.95e-06 |  565.0 |
|  230100.0 | 3.946e-06 |  569.0 |
|  230200.0 | 4.705e-06 |  497.0 |
|  230300.0 | 6.258e-06 |  499.0 |
| 230400.02 | 5.918e-06 |  501.0 |
|  230500.0 | 3.961e-06 |  583.0 |
|  230600.0 | 3.959e-06 |  586.0 |
|  230700.0 | 3.969e-06 |  589.0 |
|  230800.0 | 3.968e-06 |  592.0 |
|  230900.0 | 3.974e-06 |  596.0 |
|  231000.0 | 3.981e-06 |  599.0 |
|  231100.0 | 3.999e-06 |  602.0 |
| 231200.02 | 4.006e-06 |  605.0 |
| 231299.98 | 4.013e-06 |  609.0 |
|  231400.0 | 4.028e-06 |  612.0 |
|  231500.0 | 4.042e-06 |  615.0 |
|  231600.0 | 6.853e-06 |  526.0 |
|  231700.0 | 9.277e-06 |  528.0 |
|  231800.0 | 1.098e-05 |  530.0 |
|  231900.0 | 1.226e-05 |  533.0 |
|  232000.0 |  1.27e-05 |  535.0 |
| 232099.98 |  1.25e-05 |  537.0 |
|  232200.0 | 1.209e-05 |  539.0 |
|  232300.0 | 1.169e-05 |  541.0 |
|  232400.0 | 1.118e-05 |  543.0 |
|  232500.0 | 1.057e-05 |  545.0 |
|  232600.0 | 1.008e-05 |  547.0 |
|  232700.0 | 9.675e-06 |  549.0 |
|  232800.0 | 9.119e-06 |  551.0 |
| 232900.02 | 8.343e-06 |  553.0 |
|  233000.0 | 7.323e-06 |  555.0 |
|  233100.0 | 6.214e-06 |  556.0 |
|  233200.0 | 5.297e-06 |  558.0 |
|  233300.0 | 4.094e-06 |  560.0 |
|  233400.0 |  4.41e-06 |  679.0 |
|  233500.0 |  4.44e-06 |  682.0 |
|  233600.0 | 4.467e-06 |  684.0 |
| 233700.02 | 4.498e-06 |  685.0 |
| 233799.98 | 4.518e-06 |  685.0 |
|  233900.0 |  3.34e-06 |  566.0 |
|  234000.0 | 5.078e-06 |  566.0 |
|  234100.0 | 5.902e-06 |  566.0 |
|  234200.0 | 6.329e-06 |  567.0 |
|  234300.0 | 6.342e-06 |  567.0 |
|  234400.0 | 6.252e-06 |  567.0 |
|  234500.0 | 6.465e-06 |  567.0 |
| 234599.98 | 6.289e-06 |  568.0 |
|  234700.0 | 3.584e-06 |  568.0 |
|  234800.0 |  4.79e-06 |  691.0 |
|  234900.0 | 4.823e-06 |  692.0 |
|  235000.0 | 4.849e-06 |  693.0 |
|  235100.0 |  4.88e-06 |  693.0 |
|  235200.0 | 4.912e-06 |  694.0 |
|  235300.0 | 4.948e-06 |  694.0 |
| 235400.02 | 4.984e-06 |  695.0 |
|  235500.0 | 5.021e-06 |  695.0 |
|  235600.0 | 5.051e-06 |  696.0 |
|  235700.0 | 5.084e-06 |  697.0 |
|  235800.0 |  5.12e-06 |  697.0 |
|  235900.0 | 5.165e-06 |  697.0 |
|  236000.0 | 5.209e-06 |  697.0 |
|  236100.0 | 5.253e-06 |  697.0 |
| 236200.02 | 5.297e-06 |  697.0 |
| 236299.98 | 5.334e-06 |  697.0 |
|  236400.0 | 5.381e-06 |  697.0 |
|  236500.0 | 5.423e-06 |  697.0 |
|  236600.0 | 5.469e-06 |  697.0 |
|  236700.0 |  5.51e-06 |  698.0 |
|  236800.0 |  5.56e-06 |  698.0 |
|  236900.0 | 6.718e-06 |  572.0 |
|  237000.0 | 9.059e-06 |  572.0 |
| 237099.98 | 1.063e-05 |  572.0 |
|  237200.0 | 1.193e-05 |  572.0 |
|  237300.0 | 1.301e-05 |  573.0 |
|  237400.0 | 1.373e-05 |  573.0 |
|  237500.0 | 1.379e-05 |  572.0 |
|  237600.0 | 1.245e-05 |  572.0 |
|  237700.0 | 8.287e-06 |  572.0 |
|  237800.0 | 6.062e-06 |  698.0 |
| 237900.02 | 6.122e-06 |  698.0 |
|  238000.0 | 6.189e-06 |  699.0 |
|  238100.0 | 6.255e-06 |  700.0 |
|  238200.0 | 6.326e-06 |  700.0 |
|  238300.0 | 6.402e-06 |  700.0 |
|  238400.0 | 1.106e-05 |  574.0 |
|  238500.0 | 1.448e-05 |  574.0 |
|  238600.0 | 1.614e-05 |  575.0 |
| 238700.02 | 1.681e-05 |  575.0 |
| 238799.98 |  1.68e-05 |  575.0 |
|  238900.0 | 1.637e-05 |  575.0 |
|  239000.0 | 1.605e-05 |  576.0 |
|  239100.0 | 1.571e-05 |  576.0 |
|  239200.0 | 1.469e-05 |  576.0 |
|  239300.0 | 1.272e-05 |  576.0 |
|  239400.0 | 9.466e-06 |  577.0 |
|  239500.0 | 7.316e-06 |  707.0 |
| 239599.98 | 7.397e-06 |  707.0 |
|  239700.0 | 7.477e-06 |  708.0 |
|  239800.0 | 7.557e-06 |  708.0 |
|  239900.0 | 7.642e-06 |  709.0 |
|  240000.0 | 4.201e-06 |  578.0 |
|  240100.0 | 1.293e-05 |  579.0 |
|  240200.0 | 1.673e-05 |  578.0 |
|  240300.0 | 1.916e-05 |  579.0 |
| 240400.02 | 1.979e-05 |  578.0 |
|  240500.0 | 1.911e-05 |  578.0 |
|  240600.0 |  1.84e-05 |  578.0 |
|  240700.0 | 1.796e-05 |  578.0 |
|  240800.0 | 1.747e-05 |  578.0 |
|  240900.0 | 1.691e-05 |  578.0 |
|  241000.0 | 1.654e-05 |  578.0 |
|  241100.0 | 1.648e-05 |  578.0 |
| 241200.02 | 1.635e-05 |  578.0 |
| 241299.98 | 1.622e-05 |  578.0 |
|  241400.0 | 1.606e-05 |  577.0 |
|  241500.0 | 1.612e-05 |  577.0 |
|  241600.0 | 1.638e-05 |  577.0 |
|  241700.0 | 1.694e-05 |  577.0 |
|  241800.0 |  1.76e-05 |  577.0 |
|  241900.0 | 1.822e-05 |  577.0 |
|  242000.0 | 1.832e-05 |  577.0 |
| 242099.98 | 1.773e-05 |  577.0 |
|  242200.0 | 1.592e-05 |  577.0 |
|  242300.0 | 1.155e-05 |  577.0 |
|  242400.0 | 9.692e-06 |  707.0 |
|  242500.0 | 9.833e-06 |  708.0 |
|  242600.0 |  9.94e-06 |  709.0 |
|  242700.0 | 1.008e-05 |  711.0 |
|  242800.0 | 1.018e-05 |  712.0 |
| 242900.02 | 1.033e-05 |  713.0 |
|  243000.0 | 1.047e-05 |  714.0 |
|  243100.0 | 1.532e-05 |  582.0 |
|  243200.0 | 1.872e-05 |  582.0 |
|  243300.0 | 1.996e-05 |  583.0 |
|  243400.0 | 2.002e-05 |  583.0 |
|  243500.0 | 1.959e-05 |  584.0 |
|  243600.0 | 1.889e-05 |  585.0 |
| 243700.02 | 1.796e-05 |  585.0 |
| 243799.98 | 1.719e-05 |  586.0 |
|  243900.0 |   1.7e-05 |  587.0 |
|  244000.0 | 1.739e-05 |  587.0 |
|  244100.0 | 1.796e-05 |  588.0 |
|  244200.0 |  1.84e-05 |  588.0 |
|  244300.0 | 1.863e-05 |  589.0 |
|  244400.0 | 1.899e-05 |  589.0 |
|  244500.0 | 2.014e-05 |  590.0 |
| 244599.98 | 2.185e-05 |  591.0 |
|  244700.0 | 2.346e-05 |  592.0 |
|  244800.0 | 2.486e-05 |  593.0 |
|  244900.0 | 2.629e-05 |  594.0 |
|  245000.0 | 2.759e-05 |  595.0 |
|  245100.0 | 2.801e-05 |  595.0 |
|  245200.0 | 2.723e-05 |  597.0 |
|  245300.0 | 2.578e-05 |  597.0 |
| 245400.02 | 2.439e-05 |  598.0 |
|  245500.0 | 2.299e-05 |  599.0 |
|  245600.0 | 2.123e-05 |  600.0 |
|  245700.0 | 1.898e-05 |  601.0 |
|  245800.0 | 1.631e-05 |  602.0 |
|  245900.0 | 1.215e-05 |  603.0 |
|  246000.0 | 1.657e-05 |  757.0 |
|  246100.0 | 1.694e-05 |  759.0 |
| 246200.02 | 1.726e-05 |  760.0 |
| 246299.98 | 1.763e-05 |  762.0 |
|  246400.0 | 8.451e-06 |  607.0 |
|  246500.0 | 2.111e-05 |  608.0 |
|  246600.0 | 2.795e-05 |  608.0 |
|  246700.0 | 3.268e-05 |  609.0 |
|  246800.0 | 3.568e-05 |  610.0 |
|  246900.0 | 3.696e-05 |  611.0 |
|  247000.0 | 3.688e-05 |  612.0 |
| 247099.98 | 3.547e-05 |  614.0 |
|  247200.0 | 3.307e-05 |  617.0 |
|  247300.0 | 2.971e-05 |  617.0 |
|  247400.0 | 2.624e-05 |  620.0 |
|  247500.0 | 2.325e-05 |  621.0 |
|  247600.0 | 2.144e-05 |  623.0 |
|  247700.0 | 2.046e-05 |  624.0 |
|  247800.0 | 1.979e-05 |  626.0 |
| 247900.02 | 1.838e-05 |  627.0 |
|  248000.0 | 1.663e-05 |  629.0 |
|  248100.0 | 1.695e-05 |  630.0 |
|  248200.0 | 2.002e-05 |  631.0 |
|  248300.0 | 2.329e-05 |  632.0 |
|  248400.0 | 2.621e-05 |  634.0 |
|  248500.0 | 2.937e-05 |  635.0 |
|  248600.0 | 3.313e-05 |  636.0 |
| 248700.02 |  3.51e-05 |  637.0 |
| 248799.98 | 3.362e-05 |  639.0 |
|  248900.0 | 2.864e-05 |  639.0 |
|  249000.0 | 2.149e-05 |  641.0 |
|  249100.0 | 3.611e-06 |  642.0 |
|  249200.0 | 4.674e-05 |  839.0 |
|  249300.0 | 4.906e-05 |  843.0 |
|  249400.0 | 5.196e-05 |  847.0 |
|  249500.0 | 5.518e-05 |  852.0 |
| 249599.98 | 5.883e-05 |  857.0 |
|  249700.0 | 6.215e-05 |  860.0 |
|  249800.0 | 6.592e-05 |  865.0 |
|  249900.0 |  7.01e-05 |  869.0 |
|  250000.0 |  7.44e-05 |  872.0 |
|  250100.0 | 7.997e-05 |  877.0 |
|  250200.0 | 8.519e-05 |  880.0 |
|  250300.0 | 9.091e-05 |  883.0 |
| 250400.02 | 9.713e-05 |  887.0 |
|  250500.0 | 0.0001046 |  891.0 |
|  250600.0 | 0.0001103 |  892.0 |
|  250700.0 |  0.000118 |  895.0 |
|  250800.0 | 0.0001258 |  899.0 |
|  250900.0 | 0.0001347 |  902.0 |
|  251000.0 | 0.0001432 |  904.0 |
|  251100.0 | 0.0001532 |  907.0 |
| 251200.02 | 2.696e-05 |  672.0 |
| 251299.98 | 3.648e-05 |  674.0 |
|  251400.0 | 4.109e-05 |  674.0 |
|  251500.0 | 4.286e-05 |  675.0 |
|  251600.0 | 4.228e-05 |  676.0 |
|  251700.0 | 4.239e-05 |  677.0 |
|  251800.0 | 4.968e-05 |  678.0 |
|  251900.0 | 6.479e-05 |  678.0 |
|  252000.0 | 8.182e-05 |  678.0 |
| 252099.98 | 9.825e-05 |  679.0 |
|  252200.0 | 0.0001148 |  679.0 |
|  252300.0 |  0.000132 |  680.0 |
|  252400.0 | 0.0001466 |  680.0 |
|  252500.0 | 0.0001558 |  680.0 |
|  252600.0 | 0.0001599 |  681.0 |
|  252700.0 | 0.0001612 |  681.0 |
|  252800.0 | 0.0001625 |  682.0 |
| 252900.02 | 0.0001642 |  682.0 |
|  253000.0 | 0.0001661 |  682.0 |
|  253100.0 | 0.0001666 |  683.0 |
|  253200.0 | 0.0001621 |  683.0 |
|  253300.0 | 0.0001532 |  684.0 |
|  253400.0 | 0.0001433 |  684.0 |
|  253500.0 | 0.0001326 |  684.0 |
|  253600.0 | 0.0001181 |  685.0 |
| 253700.02 | 0.0001012 |  685.0 |
| 253799.98 | 9.522e-05 |  685.0 |
|  253900.0 | 0.0001098 |  686.0 |
|  254000.0 | 0.0001297 |  686.0 |
|  254100.0 | 0.0001443 |  686.0 |
|  254200.0 | 0.0001541 |  686.0 |
|  254300.0 | 0.0001624 |  686.0 |
|  254400.0 | 0.0001712 |  686.0 |
|  254500.0 | 0.0001811 |  686.0 |
| 254599.98 | 0.0001915 |  686.0 |
|  254700.0 | 0.0002009 |  686.0 |
|  254800.0 | 0.0002085 |  686.0 |
|  254900.0 | 0.0002145 |  686.0 |
|  255000.0 | 0.0002198 |  686.0 |
|  255100.0 | 0.0002252 |  686.0 |
|  255200.0 | 0.0002287 |  686.0 |
|  255300.0 | 0.0002323 |  686.0 |
| 255400.02 | 0.0002354 |  686.0 |
|  255500.0 | 0.0002373 |  686.0 |
|  255600.0 |  0.000239 |  686.0 |
|  255700.0 | 0.0002385 |  686.0 |
|  255800.0 |  0.000237 |  686.0 |
|  255900.0 | 0.0002341 |  686.0 |
|  256000.0 | 0.0002301 |  686.0 |
|  256100.0 | 0.0002263 |  686.0 |
| 256200.02 |  0.000223 |  686.0 |
| 256299.98 | 0.0002201 |  686.0 |
|  256400.0 | 0.0002173 |  686.0 |
|  256500.0 | 0.0002145 |  686.0 |
|  256600.0 | 0.0002121 |  686.0 |
|  256700.0 | 0.0002095 |  686.0 |
|  256800.0 | 0.0002083 |  686.0 |
|  256900.0 | 0.0002068 |  686.0 |
|  257000.0 | 0.0002039 |  686.0 |
| 257099.98 | 0.0001978 |  686.0 |
|  257200.0 |   0.00019 |  686.0 |
|  257300.0 | 0.0001823 |  686.0 |
|  257400.0 | 0.0001745 |  686.0 |
|  257500.0 | 0.0001664 |  686.0 |
|  257600.0 | 0.0001577 |  686.0 |
|  257700.0 | 0.0001526 |  686.0 |
|  257800.0 | 0.0001534 |  686.0 |
| 257900.02 | 0.0001566 |  686.0 |
|  258000.0 |  0.000159 |  686.0 |
|  258100.0 | 0.0001603 |  686.0 |
|  258200.0 | 0.0001622 |  686.0 |
|  258300.0 |  0.000164 |  686.0 |
|  258400.0 | 0.0001649 |  686.0 |
|  258500.0 | 0.0001641 |  686.0 |
|  258600.0 | 0.0001624 |  686.0 |
| 258700.02 | 0.0001612 |  686.0 |
| 258799.98 | 0.0001603 |  686.0 |
|  258900.0 |  0.000159 |  686.0 |
|  259000.0 |  0.000158 |  686.0 |
|  259100.0 | 0.0001561 |  686.0 |
|  259200.0 | 0.0001532 |  686.0 |
|  259300.0 | 0.0001499 |  686.0 |
|  259400.0 | 0.0001468 |  687.0 |
|  259500.0 | 0.0001434 |  686.0 |
| 259599.98 | 0.0001405 |  686.0 |
|  259700.0 | 0.0001384 |  686.0 |
|  259800.0 | 0.0001368 |  686.0 |
|  259900.0 | 0.0001363 |  686.0 |
|  260000.0 | 0.0001359 |  686.0 |
|  260100.0 | 0.0001351 |  686.0 |
|  260200.0 | 0.0001348 |  687.0 |
|  260300.0 | 0.0001352 |  686.0 |
| 260400.02 |  0.000136 |  686.0 |
|  260500.0 | 0.0001376 |  686.0 |
|  260600.0 | 0.0001395 |  686.0 |
|  260700.0 | 0.0001421 |  686.0 |
|  260800.0 | 0.0001459 |  686.0 |
|  260900.0 | 0.0001487 |  686.0 |
|  261000.0 | 0.0001499 |  686.0 |
|  261100.0 | 0.0001483 |  686.0 |
| 261200.02 | 0.0001448 |  686.0 |
| 261299.98 | 0.0001404 |  686.0 |
|  261400.0 |  0.000135 |  686.0 |
|  261500.0 | 0.0001293 |  686.0 |
|  261600.0 | 0.0001234 |  686.0 |
|  261700.0 | 0.0001176 |  686.0 |
|  261800.0 | 0.0001124 |  686.0 |
|  261900.0 | 0.0001079 |  686.0 |
|  262000.0 | 0.0001035 |  686.0 |
| 262099.98 | 9.912e-05 |  687.0 |
|  262200.0 | 9.294e-05 |  687.0 |
|  262300.0 | 8.551e-05 |  686.0 |
|  262400.0 |  8.05e-05 |  686.0 |
|  262500.0 | 8.171e-05 |  687.0 |
|  262600.0 | 8.775e-05 |  686.0 |
|  262700.0 | 9.408e-05 |  686.0 |
|  262800.0 |  9.87e-05 |  686.0 |
|  262900.0 | 0.0001033 |  686.0 |
|  263000.0 | 0.0001083 |  687.0 |
|  263100.0 | 0.0001126 |  686.0 |
|  263200.0 | 0.0001146 |  686.0 |
|  263300.0 | 0.0001145 |  686.0 |
|  263400.0 | 0.0001144 |  686.0 |
|  263500.0 | 0.0001143 |  686.0 |
|  263600.0 | 0.0001147 |  687.0 |
|  263700.0 | 0.0001151 |  686.0 |
|  263800.0 | 0.0001146 |  686.0 |
|  263900.0 | 0.0001159 |  686.0 |
|  264000.0 | 0.0001174 |  686.0 |
|  264100.0 | 0.0001198 |  687.0 |
|  264200.0 | 0.0001213 |  686.0 |
|  264300.0 | 0.0001227 |  686.0 |
|  264400.0 |  0.000124 |  687.0 |
|  264500.0 | 0.0001234 |  686.0 |
|  264600.0 |  0.000121 |  687.0 |
|  264700.0 | 0.0001159 |  686.0 |
|  264800.0 | 0.0001084 |  686.0 |
|  264900.0 | 9.937e-05 |  687.0 |
|  265000.0 | 9.015e-05 |  687.0 |
|  265100.0 |  7.99e-05 |  686.0 |
|  265200.0 | 6.808e-05 |  686.0 |
|  265300.0 | 5.401e-05 |  687.0 |
|  265400.0 | 3.567e-05 |  686.0 |
|  265500.0 | 0.0001431 |  944.0 |
|  265600.0 |  0.000144 |  944.0 |
|  265700.0 | 0.0001454 |  944.0 |
|  265800.0 |  0.000147 |  944.0 |
|  265900.0 | 0.0001486 |  944.0 |
|  266000.0 | 0.0001493 |  944.0 |
|  266100.0 | 0.0001501 |  944.0 |
|  266200.0 | 0.0001517 |  944.0 |
|  266300.0 | 0.0001531 |  944.0 |
|  266400.0 | 0.0001539 |  944.0 |
|  266500.0 | 0.0001555 |  944.0 |
