WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
3780.0	2.30897e+11	1.71291e-05	0.6592			0.665825	0.719165	0.9222	0.976444	0.98775	5.4068e-06
3785.0	1.80155e+11	1.40924e-05	0.6624			0.667298	0.719244	0.92215	0.9765	0.987688	4.48024e-06
3790.0	2.30923e+11	2.02385e-05	0.6656			0.668775	0.719322	0.9221	0.976556	0.987625	6.4803e-06
3795.0	6.13495e+10	5.72963e-06	0.6688			0.670255	0.719395	0.92205	0.976611	0.987562	1.8477e-06
3800.0	1.46838e+10	1.29652e-06	0.672			0.671738	0.719474	0.922	0.976667	0.9875	4.21079e-07
3805.0	1.06875e+11	8.48956e-06	0.6752			0.672853	0.719547	0.92195	0.976722	0.987437	2.77522e-06
3810.0	7.91839e+10	6.28993e-06	0.6784			0.673969	0.719626	0.9219	0.976778	0.987375	2.06956e-06
3815.0	4.28722e+10	3.89707e-06	0.6816			0.675087	0.719701	0.92185	0.976833	0.987313	1.29056e-06
3820.0	1.53043e+11	1.61428e-05	0.6848			0.676208	0.719779	0.9218	0.976889	0.98725	5.38049e-06
3825.0	2.13713e+11	2.60717e-05	0.688			0.67733	0.719852	0.92175	0.976944	0.987187	8.74584e-06
3830.0	1.66106e+11	2.2368e-05	0.6912			0.678453	0.719931	0.9217	0.977	0.987125	7.55164e-06
3835.0	1.24395e+11	1.67076e-05	0.6944			0.679579	0.720009	0.92165	0.977056	0.987062	5.67677e-06
3840.0	2.7569e+11	3.14924e-05	0.6976			0.680707	0.720083	0.9216	0.977111	0.987	1.07685e-05
3845.0	1.19575e+11	1.07565e-05	0.7008			0.681836	0.720162	0.92155	0.977167	0.986938	3.70148e-06
3850.0	8.50963e+10	7.01218e-06	0.704			0.682967	0.720235	0.9215	0.977222	0.986875	2.42828e-06
3855.0	3.85598e+11	3.3363e-05	0.7072			0.684101	0.720313	0.92145	0.977278	0.986812	1.16265e-05
3860.0	1.48309e+11	1.34046e-05	0.7104			0.685236	0.720387	0.9214	0.977333	0.98675	4.7007e-06
3865.0	5.55984e+11	4.69753e-05	0.7136			0.686373	0.720465	0.92135	0.977389	0.986687	1.65767e-05
3870.0	3.11669e+11	2.6163e-05	0.7168			0.687512	0.720539	0.9213	0.977444	0.986625	9.29016e-06
3875.0	2.48483e+11	2.10715e-05	0.72			0.688652	0.720618	0.92125	0.9775	0.986563	7.52892e-06
3880.0	4.09942e+11	3.49438e-05	0.7232			0.689795	0.720696	0.9212	0.977556	0.9865	1.25632e-05
3885.0	3.15603e+11	2.72163e-05	0.7264			0.690939	0.72077	0.92115	0.977611	0.986438	9.84558e-06
3890.0	8.33011e+09	6.81329e-07	0.7296			0.692086	0.720848	0.9211	0.977667	0.986375	2.47996e-07
3895.0	2.87938e+11	2.12806e-05	0.7328			0.693234	0.720922	0.92105	0.977722	0.986313	7.79359e-06
3900.0	3.16786e+11	2.24694e-05	0.736			0.694384	0.720999	0.921	0.977778	0.98625	8.27949e-06
3905.0	8.12245e+11	5.59106e-05	0.7392			0.695921	0.721072	0.92095	0.977833	0.986187	2.07393e-05
3910.0	4.70979e+11	3.00053e-05	0.7424			0.697461	0.721151	0.9209	0.977889	0.986125	1.12042e-05
3915.0	6.19173e+11	3.92741e-05	0.7456			0.699005	0.721224	0.92085	0.977944	0.986062	1.47626e-05
3920.0	4.39624e+11	3.12231e-05	0.7488			0.700551	0.721303	0.9208	0.978	0.986	1.18141e-05
3925.0	4.23824e+11	3.85479e-05	0.752			0.702102	0.72138	0.92075	0.978056	0.985937	1.46819e-05
3930.0	3.6558e+11	4.87654e-05	0.7552			0.703655	0.721454	0.9207	0.978111	0.985875	1.86957e-05
3935.0	1.85233e+11	2.56677e-05	0.7584			0.705212	0.721532	0.92065	0.978167	0.985812	9.90514e-06
3940.0	2.94019e+11	2.82327e-05	0.7616			0.706773	0.721606	0.9206	0.978222	0.98575	1.09663e-05
3945.0	2.5849e+11	1.88307e-05	0.7648			0.708337	0.721683	0.92055	0.978278	0.985687	7.36208e-06
3950.0	2.05974e+11	1.27366e-05	0.768			0.709905	0.721757	0.9205	0.978333	0.985625	5.01194e-06
3955.0	2.14059e+11	1.31603e-05	0.7712			0.711476	0.721835	0.92045	0.978389	0.985562	5.21232e-06
3960.0	3.15002e+10	2.31553e-06	0.7744			0.71305	0.721909	0.9204	0.978444	0.9855	9.23035e-07
3965.0	6.85345e+10	7.22092e-06	0.7776			0.714628	0.721987	0.92035	0.9785	0.985438	2.89706e-06
3970.0	3.15986e+10	3.61749e-06	0.7808			0.716209	0.722065	0.9203	0.978556	0.985375	1.46071e-06
3975.0	5.83579e+10	4.34952e-06	0.784			0.717794	0.722139	0.92025	0.978611	0.985313	1.76758e-06
3980.0	7.58656e+09	4.14139e-07	0.7872			0.719383	0.722216	0.9202	0.978667	0.98525	1.69379e-07
3985.0	3.1106e+11	1.51451e-05	0.7904			0.720975	0.722289	0.92015	0.978722	0.985187	6.23376e-06
3990.0	7.81661e+11	3.64879e-05	0.7936			0.72257	0.722367	0.9201	0.978778	0.985125	1.51143e-05
3995.0	8.45279e+11	3.86083e-05	0.7968			0.724169	0.72244	0.92005	0.978833	0.985062	1.60943e-05
4000.0	8.82745e+11	3.95064e-05	0.8			0.725772	0.722518	0.92	0.978889	0.985	1.65732e-05
4005.0	1.43595e+12	6.37859e-05	0.80025			0.726454	0.722878	0.92	0.978944	0.985079	2.68055e-05
4010.0	1.59701e+12	6.87786e-05	0.8005			0.727137	0.72324	0.92	0.979	0.985157	2.89543e-05
