WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
2025.0	0	0	0			2.21004e-12	0.30614	0.93975	0.956944	0.671875	0
2030.0	0	0	0			2.48336e-12	0.30747	0.9397	0.957	0.67325	0
2035.0	0	0	0			2.79049e-12	0.308803	0.93965	0.957056	0.674625	0
2040.0	0	0	0			3.1356e-12	0.310137	0.9396	0.957111	0.676	0
2045.0	0	0	0			3.52338e-12	0.311476	0.93955	0.957167	0.677375	0
2050.0	0	0	0			3.95913e-12	0.312816	0.9395	0.957222	0.67875	0
2055.0	0	0	0			4.44877e-12	0.314162	0.93945	0.957278	0.680125	0
2060.0	0	0	0			4.99896e-12	0.315508	0.9394	0.957333	0.6815	0
2065.0	0	0	0			5.6172e-12	0.31686	0.93935	0.957389	0.682875	0
2070.0	0	0	0			6.3119e-12	0.318213	0.9393	0.957444	0.68425	0
2075.0	0	0	0			7.09251e-12	0.319572	0.93925	0.9575	0.685625	0
2080.0	0	0	0			7.96966e-12	0.320933	0.9392	0.957556	0.687	0
2085.0	0	0	0			8.9553e-12	0.322296	0.93915	0.957611	0.688375	0
2090.0	0	0	0			1.00628e-11	0.323664	0.9391	0.957667	0.68975	0
2095.0	0	0	0			1.13073e-11	0.325033	0.93905	0.957722	0.691125	0
2100.0	0	0	0			1.27057e-11	0.326407	0.939	0.957778	0.6925	0
2105.0	0	0	0			1.42771e-11	0.327783	0.93895	0.957833	0.693875	0
2110.0	0	0	0			1.60428e-11	0.329164	0.9389	0.957889	0.69525	0
2115.0	0	0	0			1.80269e-11	0.330546	0.93885	0.957944	0.696625	0
2120.0	0	0	0			2.02563e-11	0.331933	0.9388	0.958	0.698	0
2125.0	0	0	0			2.27615e-11	0.333323	0.93875	0.958056	0.699375	0
2130.0	0	0	0			2.55764e-11	0.334715	0.9387	0.958111	0.70075	0
2135.0	0	0	0			2.87396e-11	0.336112	0.93865	0.958167	0.702125	0
2140.0	0	0	0			3.22939e-11	0.33751	0.9386	0.958222	0.7035	0
2145.0	0	0	0			3.62877e-11	0.338913	0.93855	0.958278	0.704875	0
2150.0	0	0	0			4.07756e-11	0.340317	0.9385	0.958333	0.70625	0
2155.0	0	0	0			4.58184e-11	0.341727	0.93845	0.958389	0.707625	0
2160.0	0	0	0			5.14849e-11	0.343138	0.9384	0.958444	0.709	0
2165.0	0	0	0			5.78522e-11	0.344554	0.93835	0.9585	0.710375	0
2170.0	0	0	0			6.5007e-11	0.345974	0.9383	0.958556	0.71175	0
2175.0	0	0	0			7.30466e-11	0.347394	0.93825	0.958611	0.713125	0
2180.0	0	0	0			8.20805e-11	0.34882	0.9382	0.958667	0.7145	0
2185.0	0	0	0			9.22317e-11	0.350248	0.93815	0.958722	0.715875	0
