12 36 42.55  62 11 21.9  23.03 0.845  1  EI l96         
12 36 42.55  62 15 18.4  21.79 0.533  1  EI cal         
12 36 42.71  62 13  6.7  22.02 0.485  1  I  cal         
12 36 42.73  62 15  2.7  23.17 0.698  1  EI cal         
12 36 43.01  62 10 30.2  21.82 0.551  1  E  cal         
12 36 43.03  62 16 31.9  22.46 0.870  4  E  cal         
12 36 43.04  62 16 36.0  24.64 3.368 11  E  cal         l
12 36 43.12  62 11  8.5  22.48 0.299  1  I  cal         
12 36 43.50  62 15 32.2  22.82 0.847  1  E  l96         
12 36 43.52  62 16 24.9  21.78 0.161  1  AI cal         
12 36 43.75  62 13 56.7  20.65 0.201  1  IE c96         
12 36 43.82  62  9 21.7  20.58 0.000  1  M  l96,cal     
12 36 44.04  62  9 42.9  20.52 0.000  1  M  cal         
12 36 44.12  62 11 23.0  22.87 0.000  1  M  cal         
12 36 44.14  62 14 59.2  21.72 0.000  1  M  cal         
12 36 44.27  62 15 18.2  22.54 0.570  1  EI l96         
12 36 44.38  62 10 36.7  22.76 0.890  4  E  cal         
12 36 44.48  62 10 17.9  22.91 0.518  1  I  cal         
12 36 44.61  62  9 26.6  21.46 0.518  1  I  cal         
12 36 44.61  62 13  4.6  21.14 0.485  1  I  l96         
12 36 44.67  62 10 32.3  21.82 0.000  1  S  cal         
12 36 44.80  62 14 55.2  22.97 0.845  1  EI cal         
12 36 44.94  62 16 16.6  21.88 0.748  1  I  cal         
12 36 45.41  62 13 25.8  22.33 0.441  1  IE cal         
12 36 45.42  62 15 23.0  22.06 0.683  1  E  cal         
12 36 45.86  62 13 25.7  20.71 0.321  1  I  cal,haw     
12 36 45.97  62 11  1.2  22.77 0.936  4  E  l96         
12 36 46.22  62 15 27.3  22.11 0.851  1  E  l96         
12 36 46.31  62 16 14.5  21.73 0.504  1  EI cal         
12 36 46.32  62 16 29.2  20.40 0.502  1  A  cal         
12 36 46.78  62 16 36.5  17.65 0.000  1  M  l96,cal     
12 36 46.84  62 10 20.1  22.91 0.170  1  I  cal         
12 36 46.84  62 15 40.6  22.23 0.912  1  EA cal         
12 36 46.86  62 14 47.1  21.00 0.558  1  A  l96         
12 36 46.94  62  9  6.6  23.84 0.905  1  E  l96         
12 36 47.28  62 16 28.3  21.69 0.873  1  A  l96         
12 36 47.38  62 16 20.3  21.74 0.502  1  I  cal         
12 36 47.76  62 15 12.7  21.43 0.534  1  IE cal         
12 36 47.80  62 10 45.6  23.43 1.187  3  A  cal         
12 36 48.12  62 11  2.2  22.58 0.650  1  EI cal         
12 36 48.14  62 15  8.2  24.10 0.426  3  E  cal         c
12 36 48.15  62 15 24.9  23.05 0.535  4  E  cal         
12 36 48.18  62 10  2.5  21.92 0.682  1  EI cal         
12 36 48.28  62 15  7.4  22.38 0.890  3  A  cal         
12 36 48.48  62 15 40.4  22.26 0.506  4  E  cal         
12 36 48.58  62  9 32.1  21.06 0.518  1  I  cal         
12 36 48.60  62 15 52.4  21.95 0.347  1  A  cal         
12 36 48.61  62 11 41.1  22.21 0.962  4  E  c96         
12 36 48.74  62  9 42.8  19.20 0.000  1  M  l96,cal     
12 36 48.84  62 15  2.4  24.66 0.364  3  EI cal         
12 36 49.03  62 15 12.1  22.72 0.457  1  EI l96         
12 36 49.04  62 16 20.6  22.19 1.300  3  A  cal         
12 36 49.46  62 14 56.5  24.36 0.341  5  E  cal         
12 36 49.62  62 11 12.8  21.47 0.475  1  EI l96         
12 36 49.65  62 15 34.2  22.80 0.254  1  I  cal         
12 36 49.93  62 10 58.6  22.63 0.684  1  I  cal         
12 36 49.94  62  9 35.4  22.57 0.285  1  EI cal         
12 36 49.95  62 16 37.1  21.36 0.504  1  I  l96         
12 36 50.23  62 16 16.2  22.62 0.503  1  A  l96         
12 36 50.27  62 11 27.4  22.88 0.954  1  EI cal         
12 36 50.71  62 10 58.8  21.11 0.474  1  EI c96         
12 36 50.99  62 11 34.3  22.14 0.000  1  M  cal         
12 36 51.07  62  9 38.6  21.27 0.205  1  E  cal         
12 36 51.09  62 10 30.9  20.23 0.410  1  I  c96,l96     
12 36 51.61  62  9 54.5  21.18 0.136  1  EI l96         
12 36 51.64  62 10 52.3  23.03 0.518  1  EI cal         
12 36 51.84  62 11 25.4  21.62 0.919  4  E  cal         
12 36 52.11  62 14 57.0  21.71 0.358  1  EI c96         
12 36 52.29  62  9 31.8  22.64 0.230  1  E  cal         
12 36 52.30  62 15 37.0  22.74 0.936  2  A  cal         
12 36 52.37  62 10 19.9  22.23 0.457  1  I  cal         
12 36 52.43  62 16 37.8  22.78 0.515  1  E  cal         
12 36 52.44  62 10 35.7  21.57 0.321  1  EI c96         
12 36 52.49  62  9 19.6  22.81 0.954  9  A  cal         
12 36 52.75  62 14 53.3  23.80 0.080  4  E  c96         c,e
12 36 52.86  62 14 43.9  18.93 0.322  1  A  c96,l96     
